subject,t,depth,hrf
sub-003,14.28,1,0.8953299308137235
sub-003,14.385,1,0.8858179760976139
sub-003,14.49,1,0.8742834889348037
sub-003,14.594999999999999,1,0.8608962590963606
sub-003,14.7,1,0.8458270557671026
sub-003,14.805,1,0.8292457835209306
sub-003,14.91,1,0.8113198689256541
sub-003,15.014999999999999,1,0.7922128695440709
sub-003,15.12,1,0.7720832946402053
sub-003,15.225,1,0.7510836250895186
sub-003,15.33,1,0.729359518738269
sub-003,15.434999999999999,1,0.7070491866758121
sub-003,15.54,1,0.6842829254976804
sub-003,15.645,1,0.6611827905775812
sub-003,15.75,1,0.6378623955714533
sub-003,15.854999999999999,1,0.6144268237920173
sub-003,15.959999999999999,1,0.5909726376705221
sub-003,16.064999999999998,1,0.5675879732225982
sub-003,16.169999999999998,1,0.5443527072222245
sub-003,16.275,1,0.5213386856321826
sub-003,16.38,1,0.4986100027161379
sub-003,16.485,1,0.47622332114623755
sub-003,16.59,1,0.4542282243041072
sub-003,16.695,1,0.4326675928391316
sub-003,16.8,1,0.41157799838547465
sub-003,16.905,1,0.3909901081405073
sub-003,17.009999999999998,1,0.3709290947664801
sub-003,17.115,1,0.3514150467903521
sub-003,17.22,1,0.3324633753413008
sub-003,17.325,1,0.31408521368029235
sub-003,17.43,1,0.29628780654112863
sub-003,17.535,1,0.27907488681806053
sub-003,17.64,1,0.2624470376028117
sub-003,17.745,1,0.24640203799530755
sub-003,17.849999999999998,1,0.23093519148977545
sub-003,17.955,1,0.21603963607348056
sub-003,18.06,1,0.20170663547180734
sub-003,18.165,1,0.1879258512332799
sub-003,18.27,1,0.17468559557413219
sub-003,18.375,1,0.1619730650969108
sub-003,18.48,1,0.1497745556638179
sub-003,18.585,1,0.13807565884576156
sub-003,18.689999999999998,1,0.12686144048468198
sub-003,18.794999999999998,1,0.11611660200204987
sub-003,18.9,1,0.1058256251626527
sub-003,19.005,1,0.09597290106193385
sub-003,19.11,1,0.08654284414914856
sub-003,19.215,1,0.07751999212921068
sub-003,19.32,1,0.06888909260497776
sub-003,19.425,1,0.060635177330307016
sub-003,19.529999999999998,1,0.05274362494396549
sub-003,19.634999999999998,1,0.045200213046548046
sub-003,19.74,1,0.03799116046815385
sub-003,19.845,1,0.031103160554682048
sub-003,19.95,1,0.024523406276155738
sub-003,20.055,1,0.018239607932313242
sub-003,20.16,1,0.012240004199526873
sub-003,20.265,1,0.006513367229631026
sub-003,20.37,1,0.0010490024759739547
sub-003,20.474999999999998,1,-0.004163256114449163
sub-003,20.58,1,-0.009133054941188103
sub-003,20.685,1,-0.013869533058877764
sub-003,20.79,1,-0.018381337427820613
sub-003,20.895,1,-0.02267664061768568
sub-003,21.0,1,-0.026763160512264305
sub-003,21.105,1,-0.03064818159933825
sub-003,21.21,1,-0.03433857746489008
sub-003,21.314999999999998,1,-0.037840834144980906
sub-003,21.419999999999998,1,-0.04116107402148849
sub-003,21.525,1,-0.04430507997945453
sub-003,21.63,1,-0.04727831957393908
sub-003,21.735,1,-0.05008596898296659
sub-003,21.84,1,-0.052732936550333974
sub-003,21.945,1,-0.05522388574769787
sub-003,22.05,1,-0.05756325740946162
sub-003,22.154999999999998,1,-0.05975529111653345
sub-003,22.259999999999998,1,-0.061804045626034476
sub-003,22.365,1,-0.06371341826354217
sub-003,22.47,1,-0.06548716321242248
sub-003,22.575,1,-0.06712890865137215
sub-003,22.68,1,-0.06864217270637636
sub-003,22.785,1,-0.07003037819704024
sub-003,22.89,1,-0.0712968661696667
sub-003,22.994999999999997,1,-0.07244490822057381
sub-003,23.099999999999998,1,-0.0734777176230882
sub-003,23.205,1,-0.07439845928038943
sub-003,23.31,1,-0.07521025853405623
sub-003,23.415,1,-0.0759162088647783
sub-003,23.52,1,-0.07651937852735001
sub-003,23.625,1,-0.07702281616677532
sub-003,23.73,1,-0.07742955546620574
sub-003,23.835,1,-0.07774261888049122
sub-003,23.939999999999998,1,-0.07796502051148885
sub-003,24.044999999999998,1,-0.07809976818292276
sub-003,24.15,1,-0.07814986477366076
sub-003,24.255,1,-0.07811830886874238
sub-003,24.36,1,-0.07800809478748977
sub-003,24.465,1,-0.07782221204753836
sub-003,24.57,1,-0.07756364432276314
sub-003,24.675,1,-0.07723536795180395
sub-003,24.779999999999998,1,-0.07684035005236563
sub-003,24.884999999999998,1,-0.07638154629461359
sub-003,24.99,1,-0.07586189838494047
sub-003,25.095,1,-0.07528433130912088
sub-003,25.2,1,-0.07465175038145731
sub-003,25.305,1,-0.07396703814398951
sub-003,25.41,1,-0.07323305115719882
sub-003,25.515,1,-0.07245261672096469
sub-003,25.619999999999997,1,-0.07162852956176169
sub-003,25.724999999999998,1,-0.07076354851936907
sub-003,25.83,1,-0.06986039326359049
sub-003,25.935,1,-0.06892174106877721
sub-003,26.04,1,-0.06795022367125327
sub-003,26.145,1,-0.06694842423213138
sub-003,26.25,1,-0.06591887442544295
sub-003,26.355,1,-0.06486405166904298
sub-003,26.459999999999997,1,-0.06378637651336123
sub-003,26.564999999999998,1,-0.06268821020080122
sub-003,26.669999999999998,1,-0.061571852406404205
sub-003,26.775,1,-0.060439539168344054
sub-003,26.88,1,-0.05929344101486318
sub-003,26.985,1,-0.058135661292438495
sub-003,27.09,1,-0.05696823469826153
sub-003,27.195,1,-0.0557931260185261
sub-003,27.3,1,-0.05461222907255378
sub-003,27.404999999999998,1,-0.0534273658614568
sub-003,27.509999999999998,1,-0.052240285918788966
sub-003,27.615,1,-0.05105266585955024
sub-003,27.72,1,-0.04986610912289801
sub-003,27.825,1,-0.04868214590304935
sub-003,27.93,1,-0.047502233262053946
sub-003,28.035,1,-0.04632775541746987
sub-003,28.14,1,-0.04516002419736783
sub-003,28.244999999999997,1,-0.04400027965461839
sub-003,28.349999999999998,1,-0.04284969083200577
sub-003,28.455,1,-0.04170935666940299
sub-003,28.56,1,-0.04058030704399584
sub-003,28.665,1,-0.03946350393437909
sub-003,28.77,1,-0.03835984269924794
sub-003,28.875,1,-0.03727015346136642
sub-003,28.98,1,-0.03619520258751902
sub-003,29.084999999999997,1,-0.035135694255215635
sub-003,29.189999999999998,1,-0.034092272097041895
sub-003,29.294999999999998,1,-0.03306552091370723
sub-003,29.4,1,-0.03205596844704409
sub-003,29.505,1,-0.031064087204436205
sub-003,29.61,1,-0.03009029632642264
sub-003,29.715,1,-0.029134963489513624
sub-003,29.82,1,-0.02819840683654989
sub-003,0.0,2,-1.0517146165324372e-16
sub-003,0.105,2,-2.243657848602533e-16
sub-003,0.21,2,-1.6827433864518997e-16
sub-003,0.315,2,-1.8229720019895578e-16
sub-003,0.42,2,-1.542514770914241e-16
sub-003,0.525,2,-2.804572310753166e-16
sub-003,0.63,2,-1.542514770914241e-16
sub-003,0.735,2,-1.9632006175272162e-16
sub-003,0.84,2,-1.2620575398389246e-16
sub-003,0.945,2,-2.804572310753166e-16
sub-003,1.05,2,-4.206858466129749e-17
sub-003,1.155,2,4.206858466129749e-17
sub-003,1.26,2,-8.413716932259499e-17
sub-003,1.365,2,-2.243657848602533e-16
sub-003,1.47,2,-5.609144621506332e-17
sub-003,1.575,2,-1.8229720019895578e-16
sub-003,1.68,2,-1.8229720019895578e-16
sub-003,1.785,2,-1.9632006175272162e-16
sub-003,1.89,2,-1.402286155376583e-17
sub-003,1.9949999999999999,2,-1.8229720019895578e-16
sub-003,2.1,2,-8.413716932259499e-17
sub-003,2.205,2,-1.1218289243012665e-16
sub-003,2.31,2,0.0
sub-003,2.415,2,-1.402286155376583e-16
sub-003,2.52,2,-1.1218289243012665e-16
sub-003,2.625,2,-8.413716932259499e-17
sub-003,2.73,2,4.206858466129749e-17
sub-003,2.835,2,-1.2620575398389246e-16
sub-003,2.94,2,5.609144621506332e-17
sub-003,3.045,2,-5.609144621506332e-17
sub-003,3.15,2,4.206858466129749e-17
sub-003,3.255,2,7.011430776882915e-18
sub-003,3.36,2,7.011430776882915e-17
sub-003,3.465,2,-4.206858466129749e-17
sub-003,3.57,2,1.6827433864518997e-16
sub-003,3.675,2,-2.1034292330648746e-17
sub-003,3.78,2,4.206858466129749e-17
sub-003,3.885,2,-2.804572310753166e-17
sub-003,3.9899999999999998,2,2.524115079677849e-16
sub-003,4.095,2,-7.011430776882915e-17
sub-003,4.2,2,1.402286155376583e-16
sub-003,4.305,2,8.413716932259499e-17
sub-003,4.41,2,8.413716932259499e-17
sub-003,4.515,2,2.804572310753166e-17
sub-003,4.62,2,3.085029541828482e-16
sub-003,4.725,2,-2.804572310753166e-17
sub-003,4.83,2,4.2068584661297487e-16
sub-003,4.935,2,5.609144621506332e-17
sub-003,5.04,2,2.524115079677849e-16
sub-003,5.145,2,0.0
sub-003,5.25,2,2.243657848602533e-16
sub-003,5.3549999999999995,2,2.804572310753166e-17
sub-003,5.46,2,1.402286155376583e-16
sub-003,5.5649999999999995,2,-5.609144621506332e-17
sub-003,5.67,2,2.804572310753166e-16
sub-003,5.7749999999999995,2,-5.609144621506332e-17
sub-003,5.88,2,1.9632006175272162e-16
sub-003,5.984999999999999,2,8.413716932259499e-17
sub-003,6.09,2,3.9264012350544324e-16
sub-003,6.194999999999999,2,5.609144621506332e-17
sub-003,6.3,2,1.1218289243012665e-16
sub-003,6.404999999999999,2,0.0
sub-003,6.51,2,3.085029541828482e-16
sub-003,6.614999999999999,2,3.3654867729037994e-16
sub-003,6.72,2,2.1034292330648746e-15
sub-003,6.825,2,9.367271517915573e-15
sub-003,6.93,2,3.3654867729037993e-14
sub-003,7.035,2,1.1849318012932125e-13
sub-003,7.14,2,4.3841074361693486e-13
sub-003,7.245,2,1.9587693932762262e-12
sub-003,7.35,2,8.066819383142439e-12
sub-003,7.455,2,2.6169099637237395e-11
sub-003,7.56,2,7.844097077656287e-11
sub-003,7.665,2,2.3477938621586466e-10
sub-003,7.77,2,7.648728326831372e-10
sub-003,7.875,2,2.930900316044084e-09
sub-003,7.9799999999999995,2,1.9484986624432693e-08
sub-003,8.084999999999999,2,1.0180800432495544e-07
sub-003,8.19,2,3.61414679183692e-07
sub-003,8.295,2,1.0233749933739217e-06
sub-003,8.4,2,2.55673310392285e-06
sub-003,8.504999999999999,2,5.945246580292904e-06
sub-003,8.61,2,1.3225916383397704e-05
sub-003,8.715,2,2.8380567237484478e-05
sub-003,8.82,2,5.8868619276090314e-05
sub-003,8.924999999999999,2,0.00011661227982976305
sub-003,9.03,2,0.000219308120179017
sub-003,9.135,2,0.0003932918093084053
sub-003,9.24,2,0.0006770654825602188
sub-003,9.344999999999999,2,0.0011262812577899704
sub-003,9.45,2,0.0018161687921759329
sub-003,9.555,2,0.0028428708145923336
sub-003,9.66,2,0.004326589102460081
sub-003,9.764999999999999,2,0.00641353010066988
sub-003,9.87,2,0.009277163800325602
sub-003,9.975,2,0.01311636541062105
sub-003,10.08,2,0.01815076021288365
sub-003,10.185,2,0.024613893847612717
sub-003,10.29,2,0.03274434249727007
sub-003,10.395,2,0.042775010908555774
sub-003,10.5,2,0.054921182468498024
sub-003,10.605,2,0.0693666103556853
sub-003,10.709999999999999,2,0.08625324426560176
sub-003,10.815,2,0.1056737355161326
sub-003,10.92,2,0.1276638108235268
sub-003,11.025,2,0.1521975126105393
sub-003,11.129999999999999,2,0.1791847262027197
sub-003,11.235,2,0.2084724425580556
sub-003,11.34,2,0.2398488516938262
sub-003,11.445,2,0.2730505780461841
sub-003,11.549999999999999,2,0.30777190934158233
sub-003,11.655,2,0.3436744621470243
sub-003,11.76,2,0.3803973176002629
sub-003,11.865,2,0.4175672161322392
sub-003,11.969999999999999,2,0.4548082560051128
sub-003,12.075,2,0.4917507062635277
sub-003,12.18,2,0.5280386973430322
sub-003,12.285,2,0.5633366697279929
sub-003,12.389999999999999,2,0.5973345483171366
sub-003,12.495,2,0.6297516756870013
sub-003,12.6,2,0.6603395806924169
sub-003,12.705,2,0.6888836866097994
sub-003,12.809999999999999,2,0.7152040789767621
sub-003,12.915,2,0.7391554602324752
sub-003,13.02,2,0.7606264186426709
sub-003,13.125,2,0.7795381346610439
sub-003,13.229999999999999,2,0.7958426403462654
sub-003,13.334999999999999,2,0.809520737882563
sub-003,13.44,2,0.8205796725284967
sub-003,13.545,2,0.8290506441117411
sub-003,13.65,2,0.8349862299901585
sub-003,13.754999999999999,2,0.8384577815643847
sub-003,13.86,2,0.8395528461978843
sub-003,13.965,2,0.8383726569344084
sub-003,14.07,2,0.8350297237916052
sub-003,14.174999999999999,2,0.829645552694422
sub-003,14.28,2,0.8223485112969382
sub-003,14.385,2,0.8132718550032246
sub-003,14.49,2,0.8025519213945093
sub-003,14.594999999999999,2,0.7903264969465105
sub-003,14.7,2,0.7767333563146394
sub-003,14.805,2,0.7619089715093416
sub-003,14.91,2,0.7459873859115246
sub-003,15.014999999999999,2,0.7290992462221972
sub-003,15.12,2,0.7113709840370729
sub-003,15.225,2,0.6929241377255485
sub-003,15.33,2,0.6738748046178976
sub-003,15.434999999999999,2,0.6543332131132267
sub-003,15.54,2,0.6344034041669098
sub-003,15.645,2,0.6141830116579565
sub-003,15.75,2,0.5937631313367544
sub-003,15.854999999999999,2,0.5732282683790584
sub-003,15.959999999999999,2,0.5526563539943802
sub-003,16.064999999999998,2,0.5321188220313372
sub-003,16.169999999999998,2,0.511680737067842
sub-003,16.275,2,0.4914009660524465
sub-003,16.38,2,0.4713323861595576
sub-003,16.485,2,0.4515221221233333
sub-003,16.59,2,0.43201180691259583
sub-003,16.695,2,0.4128378601940769
sub-003,16.8,2,0.39403177959727376
sub-003,16.905,2,0.3756204403363314
sub-003,17.009999999999998,2,0.3576263992590987
sub-003,17.115,2,0.3400681998783462
sub-003,17.22,2,0.3229606753935183
sub-003,17.325,2,0.30631524713253006
sub-003,17.43,2,0.2901402162318006
sub-003,17.535,2,0.2744410467293147
sub-003,17.64,2,0.2592206385706685
sub-003,17.745,2,0.24447958932291938
sub-003,17.849999999999998,2,0.23021644365677374
sub-003,17.955,2,0.2164279298957709
sub-003,18.06,2,0.2031091831430833
sub-003,18.165,2,0.19025395468411466
sub-003,18.27,2,0.17785480752773164
sub-003,18.375,2,0.16590329809254992
sub-003,18.48,2,0.15439014416868233
sub-003,18.585,2,0.14330537939146365
sub-003,18.689999999999998,2,0.13263849455338594
sub-003,18.794999999999998,2,0.12237856615527544
sub-003,18.9,2,0.11251437265907209
sub-003,19.005,2,0.10303449895371784
sub-003,19.11,2,0.09392742958389613
sub-003,19.215,2,0.08518163131983394
sub-003,19.32,2,0.07678562566622077
sub-003,19.425,2,0.06872805192042426
sub-003,19.529999999999998,2,0.060997721395647735
sub-003,19.634999999999998,2,0.05358366342420321
sub-003,19.74,2,0.04647516375055977
sub-003,19.845,2,0.039661795913907
sub-003,19.95,2,0.03313344620635297
sub-003,20.055,2,0.026880332776110315
sub-003,20.16,2,0.020893019425671597
sub-003,20.265,2,0.015162424633517876
sub-003,20.37,2,0.009679826304760135
sub-003,20.474999999999998,2,0.004436862731694385
sub-003,20.58,2,-0.0005744697801061616
sub-003,20.685,2,-0.005361822190516211
sub-003,20.79,2,-0.009932500505096357
sub-003,20.895,2,-0.01429347567996895
sub-003,21.0,2,-0.018451395300797372
sub-003,21.105,2,-0.022412596711373592
sub-003,21.21,2,-0.02618312129290881
sub-003,21.314999999999998,2,-0.02976872962012395
sub-003,21.419999999999998,2,-0.03317491724453065
sub-003,21.525,2,-0.03640693087877181
sub-003,21.63,2,-0.039469784778506975
sub-003,21.735,2,-0.04236827713995296
sub-003,21.84,2,-0.04510700635185688
sub-003,21.945,2,-0.047690386960256514
sub-003,22.05,2,-0.05012266522292773
sub-003,22.154999999999998,2,-0.05240793414785501
sub-003,22.259999999999998,2,-0.054550147926405286
sub-003,22.365,2,-0.05655313568714599
sub-003,22.47,2,-0.05842061451040492
sub-003,22.575,2,-0.060156201656777306
sub-003,22.68,2,-0.06176342597481193
sub-003,22.785,2,-0.06324573846413684
sub-003,22.89,2,-0.06460652198030456
sub-003,22.994999999999997,2,-0.06584910007667769
sub-003,23.099999999999998,2,-0.06697674498682085
sub-003,23.205,2,-0.06799268475808772
sub-003,23.31,2,-0.06890010955348615
sub-003,23.415,2,-0.06970217714448658
sub-003,23.52,2,-0.0704020176222562
sub-003,23.625,2,-0.07100273735889293
sub-003,23.73,2,-0.07150742225367512
sub-003,23.835,2,-0.07191914030211441
sub-003,23.939999999999998,2,-0.07224094352782576
sub-003,24.044999999999998,2,-0.0724758693188831
sub-003,24.15,2,-0.07262694121150225
sub-003,24.255,2,-0.07269716916459633
sub-003,24.36,2,-0.07268954936905697
sub-003,24.465,2,-0.07260706363551044
sub-003,24.57,2,-0.0724526784039099
sub-003,24.675,2,-0.07222934341757467
sub-003,24.779999999999998,2,-0.07193999010333169
sub-003,24.884999999999998,2,-0.07158752969817737
sub-003,24.99,2,-0.07117485116148035
sub-003,25.095,2,-0.07070481891014832
sub-003,25.2,2,-0.07018027041247037
sub-003,25.305,2,-0.0696040136744942
sub-003,25.41,2,-0.06897882465087847
sub-003,25.515,2,-0.06830744461016344
sub-003,25.619999999999997,2,-0.06759257748234963
sub-003,25.724999999999998,2,-0.06683688721462674
sub-003,25.83,2,-0.06604299515899596
sub-003,25.935,2,-0.06521347751347481
sub-003,26.04,2,-0.06435086283651498
sub-003,26.145,2,-0.06345762965225096
sub-003,26.25,2,-0.06253620416223303
sub-003,26.355,2,-0.061588958077375563
sub-003,26.459999999999997,2,-0.06061820658200615
sub-003,26.564999999999998,2,-0.05962620644012065
sub-003,26.669999999999998,2,-0.058615154252251014
sub-003,26.775,2,-0.05758718486972139
sub-003,26.88,2,-0.05654436997155021
sub-003,26.985,2,-0.05548871680779485
sub-003,27.09,2,-0.05442216711179307
sub-003,27.195,2,-0.05334659618248617
sub-003,27.3,2,-0.05226381213684254
sub-003,27.404999999999998,2,-0.05117555533132364
sub-003,27.509999999999998,2,-0.05008349795034316
sub-003,27.615,2,-0.04898924375878348
sub-003,27.72,2,-0.0478943280148156
sub-003,27.825,2,-0.04680021753856049
sub-003,27.93,2,-0.04570831093147404
sub-003,28.035,2,-0.04461993894079663
sub-003,28.14,2,-0.04353636496291914
sub-003,28.244999999999997,2,-0.0424587856791073
sub-003,28.349999999999998,2,-0.041388331816695476
sub-003,28.455,2,-0.04032606902858539
sub-003,28.56,2,-0.03927299888367819
sub-003,28.665,2,-0.03823005996071446
sub-003,28.77,2,-0.03719812903790395
sub-003,28.875,2,-0.036178022370682024
sub-003,28.98,2,-0.03517049704992446
sub-003,29.084999999999997,2,-0.03417625243300304
sub-003,29.189999999999998,2,-0.033195931640144484
sub-003,29.294999999999998,2,-0.03223012310866876
sub-003,29.4,2,-0.03127936219784326
sub-003,29.505,2,-0.030344132837254352
sub-003,29.61,2,-0.02942486921181018
sub-003,29.715,2,-0.028521957476709464
sub-003,29.82,2,-0.027635737495952238
sub-003,0.0,3,-2.690795863270481e-17
sub-003,0.105,3,-4.708892760723342e-17
sub-003,0.21,3,-8.072387589811443e-17
sub-003,0.315,3,-2.0180968974528606e-16
sub-003,0.42,3,-8.072387589811443e-17
sub-003,0.525,3,-8.072387589811443e-17
sub-003,0.63,3,-2.0180968974528606e-16
sub-003,0.735,3,-1.8835571042893368e-16
sub-003,0.84,3,-1.0763183453081925e-16
sub-003,0.945,3,-1.3453979316352405e-16
sub-003,1.05,3,-2.421716276943433e-16
sub-003,1.155,3,-1.8835571042893368e-16
sub-003,1.26,3,-8.072387589811443e-17
sub-003,1.365,3,0.0
sub-003,1.47,3,-1.2108581384717164e-16
sub-003,1.575,3,-1.6144775179622886e-16
sub-003,1.68,3,-1.3453979316352405e-16
sub-003,1.785,3,-5.381591726540962e-17
sub-003,1.89,3,-2.152636690616385e-16
sub-003,1.9949999999999999,3,-1.6144775179622886e-16
sub-003,2.1,3,-8.072387589811443e-17
sub-003,2.205,3,-5.381591726540962e-17
sub-003,2.31,3,-2.5562560701069574e-16
sub-003,2.415,3,-9.417785521446684e-17
sub-003,2.52,3,-5.381591726540962e-17
sub-003,2.625,3,-2.690795863270481e-17
sub-003,2.73,3,-5.381591726540962e-17
sub-003,2.835,3,-2.0180968974528606e-16
sub-003,2.94,3,1.2108581384717164e-16
sub-003,3.045,3,1.3453979316352405e-16
sub-003,3.15,3,-1.3453979316352406e-17
sub-003,3.255,3,0.0
sub-003,3.36,3,1.6144775179622886e-16
sub-003,3.465,3,9.417785521446684e-17
sub-003,3.57,3,-2.0180968974528608e-17
sub-003,3.675,3,5.381591726540962e-17
sub-003,3.78,3,6.726989658176202e-17
sub-003,3.885,3,9.417785521446684e-17
sub-003,3.9899999999999998,3,1.8835571042893368e-16
sub-003,4.095,3,9.417785521446684e-17
sub-003,4.2,3,1.3453979316352405e-16
sub-003,4.305,3,2.690795863270481e-16
sub-003,4.41,3,5.381591726540962e-17
sub-003,4.515,3,2.690795863270481e-16
sub-003,4.62,3,1.8835571042893368e-16
sub-003,4.725,3,1.3453979316352405e-16
sub-003,4.83,3,1.3453979316352405e-16
sub-003,4.935,3,5.381591726540962e-17
sub-003,5.04,3,1.8835571042893368e-16
sub-003,5.145,3,2.421716276943433e-16
sub-003,5.25,3,2.690795863270481e-16
sub-003,5.3549999999999995,3,2.959875449597529e-16
sub-003,5.46,3,2.421716276943433e-16
sub-003,5.5649999999999995,3,1.6144775179622886e-16
sub-003,5.67,3,-5.381591726540962e-17
sub-003,5.7749999999999995,3,1.8835571042893368e-16
sub-003,5.88,3,2.690795863270481e-16
sub-003,5.984999999999999,3,1.3453979316352405e-16
sub-003,6.09,3,0.0
sub-003,6.194999999999999,3,2.421716276943433e-16
sub-003,6.3,3,1.8835571042893368e-16
sub-003,6.404999999999999,3,5.381591726540962e-17
sub-003,6.51,3,2.690795863270481e-16
sub-003,6.614999999999999,3,3.4980346222516254e-16
sub-003,6.72,3,1.1032263039408973e-15
sub-003,6.825,3,4.762708677988751e-15
sub-003,6.93,3,1.7032737814502145e-14
sub-003,7.035,3,6.102725017897451e-14
sub-003,7.14,3,2.306281134409129e-13
sub-003,7.245,3,1.0650708185997218e-12
sub-003,7.35,3,4.4771883289371205e-12
sub-003,7.455,3,1.466879292474313e-11
sub-003,7.56,3,4.459660484683777e-11
sub-003,7.665,3,1.3601235810765746e-10
sub-003,7.77,3,4.557315924471934e-10
sub-003,7.875,3,1.8321166485199808e-09
sub-003,7.9799999999999995,3,1.3186793808141472e-08
sub-003,8.084999999999999,3,7.075152111636191e-08
sub-003,8.19,3,2.5328417603683266e-07
sub-003,8.295,3,7.219994137969406e-07
sub-003,8.4,3,1.8193224515689718e-06
sub-003,8.504999999999999,3,4.281510826191074e-06
sub-003,8.61,3,9.668683117592047e-06
sub-003,8.715,3,2.1102256561709078e-05
sub-003,8.82,3,4.455584736244843e-05
sub-003,8.924999999999999,3,8.968773896370652e-05
sub-003,9.03,3,0.00017101063165649266
sub-003,9.135,3,0.0003104841228323694
sub-003,9.24,3,0.0005408160174256873
sub-003,9.344999999999999,3,0.0009102495743748618
sub-003,9.45,3,0.0014849653476288365
sub-003,9.555,3,0.0023506175154979175
sub-003,9.66,3,0.003615873370033798
sub-003,9.764999999999999,3,0.005414974519021008
sub-003,9.87,3,0.00790994150197284
sub-003,9.975,3,0.011289736750517877
sub-003,10.08,3,0.01576680815010501
sub-003,10.185,3,0.021570979609641477
sub-003,10.29,3,0.028941019210085933
sub-003,10.395,3,0.03811458449447855
sub-003,10.5,3,0.04931647090994241
sub-003,10.605,3,0.06274438508648149
sub-003,10.709999999999999,3,0.07855802223209132
sub-003,10.815,3,0.09687060888334492
sub-003,10.92,3,0.11774002217414899
sub-003,11.025,3,0.1411627259874794
sub-003,11.129999999999999,3,0.16706993202502535
sub-003,11.235,3,0.19532773284581456
sub-003,11.34,3,0.22574026719439613
sub-003,11.445,3,0.2580564744017242
sub-003,11.549999999999999,3,0.291979169050332
sub-003,11.655,3,0.32717465088300723
sub-003,11.76,3,0.3632830342211358
sub-003,11.865,3,0.3999288617614829
sub-003,11.969999999999999,3,0.4367313548875111
sub-003,12.075,3,0.4733138335486394
sub-003,12.18,3,0.5093120136735522
sub-003,12.285,3,0.5443810244195852
sub-003,12.389999999999999,3,0.5782010885812506
sub-003,12.495,3,0.610481887028838
sub-003,12.6,3,0.6409656790808482
sub-003,12.705,3,0.6694292840055718
sub-003,12.809999999999999,3,0.6956850485436941
sub-003,12.915,3,0.7195809346258732
sub-003,13.02,3,0.7409998631269854
sub-003,13.125,3,0.7598584456660185
sub-003,13.229999999999999,3,0.7761052288763925
sub-003,13.334999999999999,3,0.7897185655736998
sub-003,13.44,3,0.8007042158564109
sub-003,13.545,3,0.8090927691600441
sub-003,13.65,3,0.8149369662142423
sub-003,13.754999999999999,3,0.8183089881326923
sub-003,13.86,3,0.8192977687791463
sub-003,13.965,3,0.8180063762819664
sub-003,14.07,3,0.8145495002220762
sub-003,14.174999999999999,3,0.8090510726449414
sub-003,14.28,3,0.8016420436535967
sub-003,14.385,3,0.7924583259031326
sub-003,14.49,3,0.7816389167920619
sub-003,14.594999999999999,3,0.769324202472786
sub-003,14.7,3,0.7556544439132448
sub-003,14.805,3,0.7407684420615999
sub-003,14.91,3,0.7248023766209608
sub-003,15.014999999999999,3,0.7078888109583843
sub-003,15.12,3,0.6901558541810539
sub-003,15.225,3,0.6717264703462726
sub-003,15.33,3,0.6527179240687332
sub-003,15.434999999999999,3,0.6332413513920129
sub-003,15.54,3,0.6134014446500123
sub-003,15.645,3,0.5932962401122652
sub-003,15.75,3,0.5730169974439722
sub-003,15.854999999999999,3,0.5526481603814724
sub-003,15.959999999999999,3,0.5322673884955919
sub-003,16.064999999999998,3,0.5119456504620953
sub-003,16.169999999999998,3,0.4917473698574189
sub-003,16.275,3,0.4717306151297416
sub-003,16.38,3,0.45194732604411947
sub-003,16.485,3,0.43244356955264396
sub-003,16.59,3,0.4132598186856217
sub-003,16.695,3,0.3944312486890776
sub-003,16.8,3,0.3759880452408073
sub-003,16.905,3,0.35795572015670707
sub-003,17.009999999999998,3,0.34035543054759193
sub-003,17.115,3,0.32320429790169475
sub-003,17.22,3,0.30651572404809563
sub-003,17.325,3,0.2902997014007376
sub-003,17.43,3,0.2745631152914981
sub-003,17.535,3,0.2593100365745097
sub-003,17.64,3,0.24454200302349774
sub-003,17.745,3,0.23025828835060266
sub-003,17.849999999999998,3,0.2164561579504792
sub-003,17.955,3,0.20313111071907639
sub-003,18.06,3,0.19027710651417343
sub-003,18.165,3,0.17788677901634645
sub-003,18.27,3,0.16595163391635379
sub-003,18.375,3,0.15446223249992708
sub-003,18.48,3,0.1434083608252993
sub-003,18.585,3,0.13277918479439843
sub-003,18.689999999999998,3,0.12256339150707869
sub-003,18.794999999999998,3,0.1127493173607036
sub-003,18.9,3,0.10332506341635857
sub-003,19.005,3,0.09427859859938272
sub-003,19.11,3,0.08559785133713882
sub-003,19.215,3,0.07727079026217226
sub-003,19.32,3,0.06928549462541068
sub-003,19.425,3,0.06163021507275862
sub-003,19.529999999999998,3,0.05429342544047125
sub-003,19.634999999999998,3,0.04726386622081238
sub-003,19.74,3,0.04053058034063724
sub-003,19.845,3,0.03408294188238475
sub-003,19.95,3,0.027910678360195593
sub-003,20.055,3,0.022003887144128074
sub-003,20.16,3,0.016353046603236544
sub-003,20.265,3,0.010949022514141697
sub-003,20.37,3,0.005783070256062863
sub-003,20.474999999999998,3,0.000846833286517596
sub-003,20.58,3,-0.003867661635635877
sub-003,20.685,3,-0.008368012041121385
sub-003,20.79,3,-0.012661449744610228
sub-003,20.895,3,-0.016754852860119056
sub-003,21.0,3,-0.020654759482869364
sub-003,21.105,3,-0.024367382710456558
sub-003,21.21,3,-0.027898626702973054
sub-003,21.314999999999998,3,-0.031254103507814476
sub-003,21.419999999999998,3,-0.034439150400148985
